location_type, parent_station, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, supported_modes
0,,12486,12486,Templeton Cr After Hudson Av,,-31.83709137,115.8307211,2,Bus
0,,12487,12487,Jefferson Dr After Marangaroo Dr,,-31.83488607,115.8460624,2,Bus
0,,12488,12488,Jefferson Dr After Orion Wy,,-31.83213306,115.8476158,2,Bus
0,,12489,12489,Jefferson Dr After Paloma Loop,,-31.8296693,115.8489097,2,Bus
0,,12490,12490,Jefferson Dr After Veros Pl,,-31.82970715,115.8490251,2,Bus
0,,12491,12491,Jefferson Dr After Aristos Wy,,-31.83226498,115.8476609,2,Bus
0,,12492,12492,Jefferson Dr After Augustus Wy,,-31.83480572,115.8461969,2,Bus
0,,12497,12497,Bloodwood Dr After Cycas Ct,,-31.82600556,115.8467128,2,Bus
0,,12498,12498,Bloodwood Dr After Frangipani Loop,,-31.82597681,115.8473392,2,Bus
0,,12499,12499,Bloodwood Dr Before Cycas Ct,,-31.82643108,115.8463418,2,Bus
0,,12500,12500,Rawlinson Dr Before Frangipani Loop,,-31.82890032,115.8509399,2,Bus
0,,12501,12501,Rawlinson Dr After Frangipani Loop,,-31.82878231,115.8508068,2,Bus
0,,12503,12503,Mirrabooka Av - Alexander Heights Shopping Ctr,Alexander Heights Shop Ctr,-31.83024416,115.852603,2,Bus
0,,12504,12504,Mirrabooka Av After Griffon Wy,,-31.83248328,115.8538108,2,Bus
0,,12505,12505,Mirrabooka Av After Marangaroo Dr,,-31.83661161,115.8547532,2,Bus
0,,12506,12506,Mirrabooka Av Before Edgington Cr,,-31.8385906,115.8547533,2,Bus
0,,12507,12507,Mirrabooka Av After Koondoola Av,,-31.84319529,115.8554545,2,Bus
0,,12508,12508,Mirrabooka Av Mercy College  ,Mercy College,-31.84706953,115.8554502,2,Bus
0,,12509,12509,Mirrabooka Av After Beach Rd,,-31.85118796,115.8553465,2,Bus;School Bus
0,,12510,12510,Mirrabooka Av Before Heathcroft Rd,,-31.85341493,115.855323,2,Bus;School Bus
0,,12511,12511,Mirrabooka Av Before Mildmay St,,-31.8563018,115.8553014,2,Bus;School Bus
0,,12512,12512,Mirrabooka Av After Boyare Av,John Septimus Roe Mirrabooka,-31.85838009,115.8552962,2,Bus;School Bus
0,,12514,12514,Mirrabooka Av Before Reid Hwy,,-31.86263878,115.8552247,2,Bus;School Bus
0,,12515,12515,Mirrabooka Av After Reid Hwy,,-31.86665162,115.855255,2,Bus
0,,12517,12517,Mirrabooka Av Before Robertsbridge Rd,,-31.87325712,115.8552114,2,Bus
0,,12518,12518,Nollamara Av After Poinsettia Wy,,-31.87652893,115.8541543,2,Bus
0,,12520,12520,Nollamara Av After Winchelsea Rd,,-31.87653222,115.8537517,2,Bus;School Bus
0,,12521,12521,Mirrabooka Av After Robertsbridge Rd,Mirrabooka Av / Yirrigan Dr,-31.87295989,115.8548726,2,Bus;School Bus
0,,12523,12523,Mirrabooka Av After Milldale Wy,,-31.86687894,115.8549204,2,Bus
0,,12524,12524,Mirrabooka Av After Reid Hwy,,-31.86255913,115.8549558,2,Bus
0,,12525,12525,Mirrabooka Av After Balga Av,John Septimus Roe Mirrabooka,-31.85911274,115.8549716,2,Bus
0,,12526,12526,Mirrabooka Av After Mildmay St,,-31.85605419,115.8549965,2,Bus
0,,12527,12527,Mirrabooka Av After Heathcroft Rd,,-31.85344,115.855025,2,Bus
0,,12528,12528,Mirrabooka Av After Attra Pl,,-31.85088166,115.8550492,2,Bus
0,,12529,12529,Mirrabooka Av After Beach Rd,Mirrabooka Av / Beach Rd,-31.84765575,115.8550955,2,Bus
0,,12530,12530,Mirrabooka Av After Golders Wy,,-31.84540807,115.8551135,2,Bus
0,,12531,12531,Mirrabooka Av After Montrose Av,,-31.84282174,115.8551398,2,Bus
0,,12532,12532,Mirrabooka Av After Bilby Rd,,-31.83886283,115.8544076,2,Bus
0,,12533,12533,Mirrabooka Av Before Marangaroo Dr,,-31.83656568,115.8544305,2,Bus
0,,12534,12534,Mirrabooka Av After Aristos Wy,,-31.83254952,115.8534832,2,Bus
0,,12535,12535,Mirrabooka Av After Griffon Wy,Alexander Heights Shop Ctr,-31.83006611,115.8522022,2,Bus
0,53,12536,12536,Mirrabooka Station   Stand 5,Mirrabooka Bus Stn,-31.87007889,115.8586967,2,Bus
0,53,12537,12537,Mirrabooka Station   Stand 4,Mirrabooka Bus Stn,-31.87025611,115.8586033,2,Bus
0,53,12538,12538,Mirrabooka Station   Stand 2,Mirrabooka Bus Stn,-31.87005611,115.8589089,2,Bus
0,53,12539,12539,Mirrabooka Station   Stand 1,Mirrabooka Bus Stn,-31.87030222,115.8587694,2,Bus
0,53,12540,12540,Mirrabooka Station   Stand 9,Mirrabooka Bus Stn,-31.86984778,115.8586356,2,Bus
0,53,12541,12541,Mirrabooka Station   Stand 8,Mirrabooka Bus Stn,-31.870035,115.8585356,2,Bus
0,53,12542,12542,Mirrabooka Station   Stand 7,Mirrabooka Bus Stn,-31.87021056,115.8584506,2,Bus
0,53,12543,12543,Mirrabooka Station   Stand 6,Mirrabooka Bus Stn,-31.8699,115.8587844,2,Bus
0,53,12544,12544,Mirrabooka Station   Stand 12,Mirrabooka Bus Stn,-31.86976111,115.8585367,2,Bus;School Bus
0,53,12545,12545,Mirrabooka Station   Stand 11,Mirrabooka Bus Stn,-31.86994944,115.8584417,2,Bus
0,53,12546,12546,Mirrabooka Station   Stand 10,Mirrabooka Bus Stn,-31.87012778,115.8583539,2,Bus
0,100,12547,12547,Warwick Stn Stand 1,Warwick Stn,-31.84458944,115.7962706,2,Bus;School Bus
0,100,12548,12548,Warwick Stn Stand 2,Warwick Stn,-31.84481389,115.79635,2,Bus
0,100,12549,12549,Warwick Stn Stand 3,Warwick Stn,-31.84496889,115.7964044,2,Bus
0,100,12550,12550,Warwick Stn Stand 4,Warwick Stn,-31.8451,115.7964511,2,Bus
0,100,12551,12551,Warwick Stn Stand 5,Warwick Stn,-31.84494444,115.7964933,2,Bus
0,100,12552,12552,Warwick Stn Stand 6,Warwick Stn,-31.84478611,115.7964394,2,Bus
0,100,12553,12553,Warwick Stn Stand 7,Warwick Stn,-31.84459222,115.7963722,2,Bus
0,100,12554,12554,Warwick Stn Stand 8,Warwick Stn,-31.84436167,115.7962928,2,Bus
0,,12555,12555,Scarborough Beach Rd After Filburn St,Scarborough Beach,-31.89428283,115.759443,2,Bus;School Bus
0,,12556,12556,Scarborough Beach Rd After Alga St,,-31.89422754,115.7623321,2,Bus;School Bus
0,,12557,12557,Scarborough Beach Rd After Joyce St,,-31.8939794,115.7663641,2,Bus;School Bus
0,,12558,12558,Scarborough Beach Rd After Deanmore Rd,,-31.89388456,115.7685452,2,Bus;School Bus
0,,12559,12559,Scarborough Beach Rd After Duke St,,-31.89391376,115.7722423,2,Bus;School Bus
0,,12560,12560,Scarborough Beach Rd After Gildercliffe St,,-31.89393902,115.7758722,2,Bus;School Bus
0,,12561,12561,Scarborough Beach Rd After Herbert St,,-31.89396489,115.7785235,2,Bus;School Bus
0,,12562,12562,Scarborough Beach Rd After Hancock St,,-31.89423112,115.7806018,2,Bus;School Bus
0,,12563,12563,Scarborough Beach Rd After Woodside St,,-31.89658345,115.7836696,2,Bus;School Bus
0,,12564,12564,Scarborough Beach Rd After Princess Rd,,-31.89772081,115.7851684,2,Bus;School Bus
0,,12565,12565,Scarborough Beach Rd After Huntriss Rd,,-31.89938671,115.7877952,2,Bus;School Bus
0,,12566,12566,Scarborough Beach Rd After Grant St,Westfield Innaloo Shop Ctr,-31.90030375,115.7914563,2,Bus;School Bus
0,,12567,12567,Scarborough Beach Rd After Wotan St,,-31.90090895,115.7942594,2,Bus;School Bus
0,,12568,12568,Scarborough Beach Rd After Odin Rd,Innaloo Shop Ctr,-31.90198764,115.7969298,2,Bus
0,,12569,12569,Scarborough Beach Rd After Ellen Stirling Bvd,,-31.90341586,115.8014656,1,Bus
0,,12570,12570,Scarborough Beach Rd After King Edward Rd,,-31.90463253,115.8060976,1,Bus;School Bus
0,,12571,12571,Scarborough Beach Rd After Omalley St,,-31.90565962,115.8086449,1,Bus;School Bus
0,,12572,12572,Scarborough Beach Rd After Hutton St,,-31.90867315,115.8123916,1,Bus;School Bus
0,,12573,12573,Scarborough Beach Rd Before Drake St,,-31.90978376,115.8135062,1,Bus;School Bus
0,,12574,12574,Scarborough Beach Rd After Drake St,,-31.91154434,115.8160289,1,Bus;School Bus
0,,12575,12575,Scarborough Beach Rd Before Harborne St,,-31.91307111,115.8182778,1,Bus;School Bus
0,,12576,12576,Scarborough Beach Rd Before Donovan St,,-31.91414278,115.8264108,1,Bus
0,,12577,12577,Scarborough Beach Rd After Bondi St,,-31.9149906,115.8300272,1,Bus
0,,12578,12578,Scarborough Beach Rd After Federation St,,-31.9159809,115.8317781,1,Bus
0,,12579,12579,Scarborough Beach Rd After Ellesmere St,,-31.91694246,115.8333497,1,Bus
0,,12580,12580,Scarborough Beach Rd After Kalgoorlie St,,-31.91885988,115.83506,1,Bus
0,,12581,12581,Scarborough Beach Rd After Matlock St,,-31.92046365,115.837039,1,Bus
0,,12582,12582,Scarborough Beach Rd After Flinders St,Scarborough Beach Rd / Oxford St,-31.92181778,115.8397989,1,Bus
0,,12583,12583,Scarborough Beach Rd After Oxford St,,-31.92249076,115.8418116,1,Bus
0,,12584,12584,Scarborough Beach Rd After Edinboro St,,-31.92295561,115.8431769,1,Bus
0,,12585,12585,Scarborough Beach Rd After Dunedin St,,-31.92365227,115.8453188,1,Bus
0,,12586,12586,Scarborough Beach Rd After London St,,-31.92472035,115.8474913,1,Bus
0,,12587,12587,Scarborough Beach Rd After Eton St,,-31.92590425,115.8497616,1,Bus
0,,12588,12588,Scarborough Beach Rd After Sydney St,Scarborough Beach Rd / Charles St,-31.92682096,115.8515591,1,Bus
0,,12589,12589,Charles St After Hilda St,,-31.91595311,115.8482168,1,Bus
0,,12590,12590,Charles St After Selkirk St,,-31.92009464,115.8498134,1,Bus
0,,12591,12591,Charles St After Paddington St,,-31.92186782,115.8504913,1,Bus
0,,12592,12592,Charles St After Elizabeth St,,-31.92383861,115.8512581,1,Bus
0,,12593,12593,Charles St After Waugh St,Charles St / Scarborough Beach Rd,-31.92646534,115.8522781,1,Bus
0,,12594,12594,Charles St After Angove St,,-31.92881363,115.8526351,1,Bus
0,,12595,12595,Charles St After Albert St,,-31.93137716,115.8526421,1,Bus
0,,12596,12596,Charles St After Alma Rd,,-31.93394334,115.8526451,1,Bus
0,,12597,12597,Charles St After Vincent St,Charles St / Vincent St,-31.93745394,115.8527459,1,Bus
0,,12599,12599,Charles St After Janet St,,-31.93753555,115.8525025,1,Bus
0,,12600,12600,Charles St After Vincent St,,-31.93523686,115.8524633,1,Bus
0,,12601,12601,Charles St Before Bourke St,,-31.93234641,115.8524539,1,Bus
0,,12602,12602,Charles St Before Albert St,,-31.93038638,115.8524528,1,Bus
0,,12603,12603,Charles St After Scarborough Beach Rd,Charles St / Scarborough Beach Rd,-31.92663332,115.8521134,1,Bus
0,,12604,12604,Charles St After Haynes St,,-31.92342967,115.8509347,1,Bus
0,,12605,12605,Charles St After Paddington St,,-31.92123663,115.8500938,1,Bus
0,,12606,12606,Charles St After Gill St,,-31.91872205,115.8491263,1,Bus
0,,12607,12607,Charles St After Ellesmere St,,-31.91607884,115.8481032,1,Bus
0,,12608,12608,Charles St Before Green St,,-31.91444222,115.8474706,1,Bus
0,,12609,12609,Walcott St After Hilda St,,-31.91579548,115.8504539,1,Bus
0,,12610,12610,Walcott St After Elma St,,-31.9172744,115.8521769,1,Bus
0,,12611,12611,Walcott St Before Mistletoe L,,-31.9185684,115.8537079,1,Bus
0,,12612,12612,Walcott St After Dumbarton Cr,,-31.92100871,115.8565483,1,Bus
0,,12613,12613,Walcott St After Longroyd St,Walcott St / Burt St,-31.92953879,115.8665198,1,Bus
0,,12614,12614,Walcott St After Redfern St,,-31.92219554,115.8577163,1,Bus
0,,12615,12615,Walcott St After Paddington St,,-31.92126313,115.8566273,1,Bus
0,,12616,12616,Walcott St After Klem L,,-31.91941181,115.8544571,1,Bus
0,,12617,12617,Walcott St After Ardross Cr,,-31.91787226,115.8526629,1,Bus
0,,12618,12618,Walcott St Before Elma St,,-31.9164084,115.8509552,1,Bus
0,,12619,12619,Walcott St After Hilda St,,-31.91471492,115.8489808,1,Bus
0,,12620,12620,Main St After Amelia St,,-31.87428059,115.8284784,2,Bus
0,,12621,12621,Main St After Shakespeare Av,,-31.87705764,115.8284465,2,Bus
0,,12622,12622,Main St After Beryl St,,-31.87923687,115.8284371,2,Bus
0,,12623,12623,Main St Before Sylvia St,,-31.88103308,115.828431,2,Bus
0,,12624,12624,Main St Before Harrison St,,-31.8843508,115.8284102,2,Bus
0,,12625,12625,Main St Before Karrinyup Rd,,-31.88776889,115.8283894,2,Bus
0,,12626,12626,Main St After Eldorado St,Main St / Royal St,-31.8952131,115.8283755,1,Bus;School Bus
0,,12627,12627,Main St After Royal St,Main St / Royal St,-31.89712075,115.8283591,1,Bus
0,,12628,12628,Main St After Lawley St,,-31.90123278,115.82839,1,Bus
0,,12629,12629,Main St After Cape St,,-31.90377832,115.828311,1,Bus
0,,12630,12630,Main St After Hector St,,-31.90563667,115.8283122,1,Bus
0,,12631,12631,Main St After Mcdonald St,,-31.90746382,115.8282911,1,Bus
0,,12632,12632,Main St Before Powell St,,-31.90980399,115.8282797,1,Bus
0,,12633,12633,Main St Before Baden St,,-31.91219486,115.8282675,1,Bus
0,,12634,12634,Main St After Scarborough Beach Rd,,-31.9132967,115.8281168,1,Bus
0,,12635,12635,Main St Before Powell St,,-31.91063201,115.8281311,1,Bus
0,,12636,12636,Main St Before Roberts St,,-31.90815,115.8281422,1,Bus
0,,12637,12637,Main St After Mcdonald St,,-31.90478581,115.828159,1,Bus
0,,12638,12638,Main St After Hector St,,-31.90313818,115.8281672,1,Bus
0,,12639,12639,Main St After Lawley St,,-31.89945389,115.828145,1,Bus
0,,12640,12640,Main St After Hutton St,Main St / Royal St,-31.89563018,115.828171,1,Bus
0,,12641,12641,Main St Before Swan St,,-31.89308163,115.8282167,1,Bus
0,,12642,12642,Main St Before North Beach Dr,,-31.89073128,115.8282165,1,Bus
0,,12643,12643,Main St After Karrinyup Rd,Main St / Karrinyup Rd,-31.88794847,115.8282378,2,Bus;School Bus
0,,12644,12644,Main St Opposite Harrison St,,-31.88518889,115.8282544,2,Bus;School Bus
0,,12645,12645,Main St Before Sylvia St,,-31.88214004,115.8282721,2,Bus;School Bus
0,,12646,12646,Main St Before Beryl St,,-31.87852226,115.8282867,2,Bus;School Bus
0,,12647,12647,Main St After Beryl St,,-31.87672492,115.8282971,2,Bus;School Bus
0,,12648,12648,Main St After Alexander St,,-31.87432747,115.8283086,2,Bus;School Bus
0,,12654,12654,Egina St Before Berryman St,,-31.92058228,115.8322348,1,Bus
0,,12658,12658,Berryman St After The Boulevarde,Berryman St / The Boulevarde,-31.92034278,115.8349711,1,Bus
0,,12659,12659,The Boulevarde   After Berryman St,The Boulevard / Berryman St,-31.91996444,115.8354083,1,Bus
0,,12660,12660,Kalgoorlie St Before Ashby St,,-31.92285607,115.8343563,1,Bus
0,,12662,12662,Kalgoorlie St Before Anzac Rd,,-31.92473614,115.83449,1,Bus
0,,12667,12667,Anzac Rd After Buxton St,,-31.92515722,115.8341289,1,Bus
0,,12669,12669,Britannia Rd After Seabrook St,,-31.92655629,115.8370874,1,Bus
0,,12670,12670,Oxford St After Scarborough Beach Rd,,-31.92306652,115.8413158,1,Bus
0,,12672,12672,Oxford St After Franklin St,Aranmore Catholic College,-31.92773685,115.8413134,1,Bus
0,,12673,12673,Oxford St Before Tennyson St,,-31.92987,115.8413056,1,Bus
0,,12674,12674,Oxford St After Bourke St,Oxford St / Bourke St,-31.93235867,115.8413166,1,Bus
0,,12675,12675,Oxford St - Leederville Tafe,Leederville Tafe,-31.93398488,115.8413152,1,Bus
0,,12676,12676,Oxford St After Vincent St,Oxford St / Vincent St,-31.93686343,115.8413117,1,Bus
0,,12677,12677,Oxford St After Vincent St,Oxford St / Vincent St,-31.93600674,115.8411508,1,Bus
0,,12678,12678,Oxford St - Leederville Tafe,,-31.93374063,115.8411529,1,Bus
0,,12679,12679,Oxford St Before Muriel Pl,,-31.93139147,115.8411506,1,Bus
0,,12680,12680,Oxford St After Tennyson St,,-31.92966198,115.8411546,1,Bus
0,,12681,12681,Oxford St After Franklin St,Aranmore Catholic College,-31.92710782,115.8411538,1,Bus
0,,12682,12682,Oxford St After Anzac Rd,Oxford St / Scarborough Beach Rd,-31.92415667,115.841165,1,Bus
0,,12683,12683,Marian St Aranmore Cath College,Aranmore Catholic College,-31.92842954,115.8429063,1,Bus;School Bus
0,,12684,12684,London St After Green St,,-31.91490778,115.8443411,1,Bus
0,,12685,12685,London St After Ellesmere St,,-31.91709324,115.8443178,1,Bus
0,,12686,12686,London St After Gill St,,-31.91950326,115.8447476,1,Bus
0,,12687,12687,London St After Hobart St,,-31.92249389,115.8458656,1,Bus
0,,12689,12689,Loftus St After Anzac Rd,Loftus St / Salisbury St,-31.92600736,115.8462906,1,Bus
0,,12690,12690,Loftus St After Chamberlain St,,-31.92829558,115.8462944,1,Bus
0,,12691,12691,Loftus St Before Austen St,,-31.93106346,115.8462852,1,Bus
0,,12692,12692,Loftus St After Thompson St,,-31.93295034,115.8462838,1,Bus
0,,12693,12693,Loftus St After Emmerson St,,-31.93540885,115.8467302,1,Bus
0,,12694,12694,Loftus St Before Richmond St,,-31.93393921,115.8461113,1,Bus
0,,12695,12695,Loftus St After Bourke St,,-31.93138432,115.8461204,1,Bus
0,,12696,12696,Loftus St After Marian St,,-31.92803453,115.8461369,1,Bus
0,,12697,12697,Loftus St After Salisbury St,Loftus St / Salisbury St,-31.92560357,115.8461297,1,Bus;School Bus
0,,12698,12698,London St After Scarborough Beach Rd,,-31.92238485,115.8456491,1,Bus;School Bus
0,,12699,12699,London St Before Gill St,,-31.91933464,115.8444805,1,Bus;School Bus
0,,12700,12700,London St Before Ellesmere St,,-31.9168913,115.8441641,1,Bus;School Bus
0,,12701,12701,London St Before Green St,,-31.91466474,115.8441742,1,Bus;School Bus
0,,12709,12709,Cleaver St After Vincent St,,-31.93742833,115.8493006,1,Bus
0,,12710,12710,Cleaver St Before Vincent St,,-31.93673909,115.8491533,1,Bus
0,,12725,12725,Cambridge St After Southport St,Cambridge St / Southport St,-31.94076441,115.8393447,1,Bus
0,,12726,12726,Cambridge St After Abbotsford St,Cambridge St / Abbotsford St,-31.94077473,115.8368323,1,Bus
0,,12728,12728,Cambridge St Before Glen St,,-31.94076756,115.8330418,1,Bus
0,,12729,12729,Cambridge St After St Leonards Av,,-31.94079387,115.8295471,1,Bus
0,,12730,12730,Cambridge St Before Mccourt St,Cambridge St / Mccourt St,-31.94079211,115.8279989,1,Bus
0,,12731,12731,Cambridge St - St John Of God Hospital,St John Of God Hospital,-31.94080562,115.8258077,1,Bus
0,,12732,12732,Cambridge St Before Station St,,-31.94081638,115.8234296,1,Bus
0,,12733,12733,Cambridge St Before Harborne St,,-31.94082392,115.8204907,1,Bus
0,,12734,12734,Cambridge St After Daglish St,,-31.94082485,115.8177938,1,Bus
0,,12735,12735,Cambridge St After Essex St,Cambridge St / Essex St,-31.94083123,115.81545,1,Bus
0,,12736,12736,Cambridge St After Pangbourne St,,-31.94084379,115.8125767,1,Bus
0,,12737,12737,Cambridge St Before Marlow St,Cambridge St / Marlow St,-31.94085889,115.80847,1,Bus
0,,12739,12739,Cambridge St Before Selby St,,-31.94087263,115.8046352,1,Bus
0,,12740,12740,Cambridge St After Selby St,,-31.9408623,115.8020264,1,Bus
0,,12741,12741,Cambridge St After Birkdale St,,-31.94086444,115.7989312,1,Bus
0,,12742,12742,Cambridge St Before Grovedale Rd,,-31.94086203,115.7961587,1,Bus
0,,12743,12743,Oceanic Dr After Hornsey Rd,,-31.94086715,115.7938507,1,Bus
0,,12745,12745,Oceanic Dr After Arbordale St,,-31.93988228,115.7895909,1,Bus;School Bus
0,,12746,12746,Oceanic Dr Before Alderbury St,,-31.93940052,115.7876421,1,Bus
0,,12747,12747,Oceanic Dr After Alderbury St,,-31.93877935,115.7851871,1,Bus
0,,12748,12748,Oceanic Dr Before Tullow Rd,,-31.93794778,115.782155,1,Bus
0,,12749,12749,Oceanic Dr Before Bold Park Dr,,-31.93742414,115.7797421,1,Bus
0,,12750,12750,Oceanic Dr After Kalinda Drive,,-31.93977869,115.7689891,2,Bus
0,,12751,12751,Oceanic Dr After Marapana Rd,Oceanic Dr / Marapana Rd,-31.93997123,115.7663787,2,Bus;School Bus
0,,12752,12752,Oceanic Dr After Tumut Rd,,-31.94001644,115.763562,2,Bus;School Bus
0,,12755,12755,Oceanic Dr After West Coast Hwy,,-31.93982522,115.7637634,2,Bus;School Bus
0,,12756,12756,Oceanic Dr Before Marapana Rd,,-31.93977928,115.7664457,2,Bus;School Bus
0,,12757,12757,Oceanic Dr After Kalinda Dr,,-31.93939688,115.7699044,2,Bus;School Bus
0,,12758,12758,Oceanic Dr After Bold Park Dr,,-31.93716978,115.7796764,1,Bus;School Bus
0,,12759,12759,Oceanic Dr After Tullow Rd,,-31.93773343,115.7821242,1,Bus;School Bus
0,,12760,12760,Oceanic Dr After Louth Rd,,-31.9387249,115.7857571,1,Bus;School Bus
0,,12761,12761,Oceanic Dr Before Ulster Rd,,-31.93920718,115.7876784,1,Bus;School Bus
0,,12762,12762,Oceanic Dr After Arbordale St,,-31.9399294,115.790477,1,Bus;School Bus
0,,12763,12763,Oceanic Dr After Brookdale St,Oceanic Dr / Floreat Av,-31.94057938,115.7931522,1,Bus
0,,12764,12764,Oceanic Dr After Hornsey Rd,,-31.94073956,115.7952136,1,Bus
0,,12765,12765,Cambridge St Before Lissadell St,,-31.94073524,115.7981158,1,Bus
0,,12766,12766,Cambridge St After Birkdale St,,-31.9407337,115.8020474,1,Bus
0,,12767,12767,Cambridge St Before Selby St,,-31.94072734,115.8035575,1,Bus
0,,12768,12768,Cambridge St After Marlow St,Cambridge St / Marlow St,-31.94072552,115.8082953,1,Bus
0,,12770,12770,Cambridge St After Jersey St,,-31.94070717,115.8125888,1,Bus
0,,12771,12771,Cambridge St After Holland St,,-31.9407061,115.8143558,1,Bus
0,,12773,12773,Cambridge St After Mckenzie St,,-31.94069564,115.8182299,1,Bus
0,,12774,12774,Cambridge St After Gregory St,Cambridge St / Station St,-31.94068312,115.8219403,1,Bus
0,,12775,12775,Cambridge St St John Of God Hospital,St John Of God Hospital,-31.94067215,115.8247641,1,Bus
0,,12776,12776,Cambridge St After Woollcott L,,-31.94066703,115.8273601,1,Bus
0,,12777,12777,Cambridge St Before Saint Leonards Av,,-31.94065654,115.8295686,1,Bus
0,,12778,12778,Cambridge St Before Northwood St,,-31.94064429,115.831927,1,Bus
0,,12779,12779,Cambridge St Before Kimberley St,,-31.94064416,115.8340055,1,Bus
0,,12780,12780,Cambridge St After Holyrood St,Cambridge St / Holyrood St,-31.94063573,115.8370393,1,Bus
0,15,12782,12782,Railway Pde West Leederville Stn,West Leederville Stn,-31.94234111,115.8330922,1,Bus
0,15,12783,12783,Railway Pde West Leederville Stn,West Leederville Stn,-31.94249168,115.8326563,1,Bus;School Bus
0,,12785,12785,Roberts Rd Before Catherine St,Roberts Rd / Catherine St,-31.94534147,115.8252487,1,Bus
0,,12788,12788,Roberts Rd Before Thomas St,Perth Modern Senior High Sch,-31.94541954,115.8380589,1,Bus
0,,12789,12789,Alexander Dr After Illawarra Cr,,-31.82724292,115.8769758,2,Bus
0,,12790,12790,Alexander Dr After Marangaroo Dr,,-31.839535,115.8769544,2,Bus
0,,12791,12791,Alexander Dr After Beach Rd,Alexander Dr / Beach Rd,-31.85170319,115.8776497,2,Bus;School Bus
0,,12792,12792,Alexander Dr Before Australis Av,,-31.85934823,115.8787073,2,Bus;School Bus
0,,12794,12794,Alexander Dr After Widgee Rd,,-31.87347237,115.877644,2,Bus;School Bus
0,,12795,12795,Alexander Dr After Yirrigan Dr,,-31.87641385,115.8776266,2,Bus;School Bus
0,,12796,12796,Alexander Dr Before Gordon Rd,,-31.87886333,115.8776306,2,Bus
0,,12797,12797,Alexander Dr Before Light St,Alexander Dr / Light St,-31.88293889,115.8742483,2,Bus;School Bus
0,,12798,12798,Alexander Dr After Light St,,-31.88496183,115.8724962,1,Bus;School Bus
0,,12799,12799,Alexander Dr After Waverley St,Dianella Plaza,-31.89436848,115.8708112,1,Bus;School Bus
0,,12800,12800,Alexander Dr After Grand Prom,,-31.89711875,115.8690634,1,Bus;School Bus
0,,12801,12801,Alexander Dr Before Woodrow Av,,-31.90072211,115.8678657,1,Bus;School Bus
0,,12802,12802,Alexander Dr Before Homer St,,-31.90349112,115.8678677,1,Bus;School Bus
0,,12803,12803,Alexander Dr After Virgil Av,,-31.90681166,115.8681397,1,Bus
0,,12804,12804,Alexander Dr - Inglewood Aquatic Centre,,-31.90951228,115.8680194,1,Bus
0,,12805,12805,Alexander Dr After Plantation St,,-31.91431583,115.8671247,1,Bus
0,,12806,12806,Alexander Dr Before Rossiter Av,,-31.91595045,115.8670667,1,Bus
0,,12808,12808,Alexander Dr Before Bradford St,Edith Cowan University Mount Lawley,-31.91953611,115.865765,1,Bus;School Bus
0,,12809,12809,Alexander Dr After Bradford St,Edith Cowan University Mount Lawley,-31.92047382,115.8648626,1,Bus
0,,12810,12810,Alexander Dr After Thongsbridge St,,-31.92307165,115.8611864,1,Bus
0,,12811,12811,Fitzgerald St After Russell Av,,-31.92596429,115.8593108,1,Bus
0,,12812,12812,Fitzgerald St After York St,,-31.92770249,115.8593043,1,Bus
0,,12813,12813,Fitzgerald St After Marmion St,,-31.92994847,115.8592895,1,Bus
0,,12814,12814,Fitzgerald St Before Forrest St,North Perth Plaza,-31.93219875,115.859265,1,Bus;School Bus
0,,12815,12815,Fitzgerald St After Grosvenor Rd,,-31.93540748,115.8586923,1,Bus
0,,12816,12816,Fitzgerald St After Vincent St,,-31.93718653,115.858012,1,Bus
0,,12817,12817,Fitzgerald St Before Aberdeen St,,-31.94377056,115.8539678,FTZ,Bus
0,,12819,12819,Fitzgerald St After James St,,-31.94516778,115.8528472,FTZ,Bus
0,,12820,12820,Fitzgerald St Before Newcastle St,,-31.94348485,115.8539072,FTZ,Bus
0,,12821,12821,Fitzgerald St After Chelmsford Rd,,-31.93530669,115.8585598,1,Bus
0,,12823,12823,Fitzgerald St Before View St,North Perth Plaza,-31.93227451,115.8590859,1,Bus;School Bus
0,,12824,12824,Fitzgerald St After Menzies St,,-31.92930703,115.8591388,1,Bus
0,,12825,12825,Fitzgerald St After Farmer St,,-31.92705317,115.8591492,1,Bus
0,,12826,12826,Fitzgerald St After Nova L,,-31.92469671,115.8591721,1,Bus
0,,12827,12827,Alexander Dr After Melrose Cr,,-31.92275337,115.8611779,1,Bus
0,,12828,12828,Alexander Dr Before Holmfirth St,Edith Cowan University Mount Lawley,-31.92112388,115.863857,1,Bus
0,,12829,12829,Alexander Dr After Bradford St,Edith Cowan University Mount Lawley,-31.91891626,115.865969,1,Bus;School Bus
0,,12831,12831,Alexander Dr After Central Av,,-31.91573075,115.8667648,1,Bus
0,,12832,12832,Alexander Dr Before Plantation St,,-31.91392548,115.8668721,1,Bus
0,,12833,12833,Alexander Dr Ingelwood Aquatic Centre,,-31.90892084,115.8677757,1,Bus
0,,12834,12834,Alexander Dr After Virgil Av,,-31.90649473,115.8678556,1,Bus
0,,12835,12835,Alexander Dr Before Woodrow Av,,-31.90285094,115.8675851,1,Bus;School Bus
0,,12836,12836,Alexander Dr After Woodrow Av,,-31.90033097,115.8675556,1,Bus;School Bus
